id;es;en
Q15990889;Les Chemins de l'amour;Les Chemins de l'amour
Q15990917;Golgotha;Golgotha
Q15990927;L'Impatience;L'impatience
Q15990985;Sestina;Sestina, Lagrime d'amante al sepolcro dell'amata
Q15991014;Vielka;Vielka
Q15991636;Char Chokka Hoi Hoi;Char Chokka Hoi Hoi
Q15992162;Färja ut i rymden;Färja ut i rymden
Q15992163;En väg till mitt hjärta;En väg till mitt hjärta
Q15992164;Runt runt runt;Runt runt runt
Q15992174;Precis som ett barn;Precis som ett barn
Q15992178;Alarm;Alarm
Q15992177;En annan hand;En annan hand
Q15992184;Om och om igen;Om och om igen
Q15992192;Gå inte än;Gå inte än
Q15992193;Jag ringer dej;Jag ringer dej
Q15992206;Flickor talar om kärleken;Flickor talar om kärleken
Q15992207;Vart du än går;Vart du än går
Q15992204;Med nyförälskad hand;Med nyförälskad hand
Q15992205;Nu har det landat en ängel;Nu har det landat en ängel
Q15992208;Om;Om
Q15992209;Förlorad igen;Förlorad igen
Q15992212;En kvinna och en man;En kvinna och en man
Q15992213;Sista morgonen;Sista morgonen
Q15992258;Inga änglar gråter;Inga änglar gråter
Q15992257;24 timmar;24 timmar
Q15992266;I hennes rum;I hennes rum
Q15992267;Bilderna av dej;Bilderna av dej
Q15992264;Sånt är livet;Sånt är livet
Q15992265;Oslagbara!;Oslagbara!
Q15992268;Halvvägs till framtiden;Halvvägs till framtiden
Q15992631;Barefoot in Baltimore;Barefoot in Baltimore
Q15999750;Charlotte Corday;Charlotte Corday
Q16002544;The All American Boy;The All American Boy
Q16005643;House of Gold;House of Gold
Q16008934;La Colombe;La Colombe
Q16011758;Stolen Dance;Stolen Dance
Q16014291;Coke Bottle;Coke Bottle (song)
Q16014710;Attracting Flies;Attracting Flies
Q16020830;À Sainte-Savine;À Sainte-Savine
Q16020842;A Warm Place;A Warm Place
Q16034911;Cho Ka Ka O;Cho Ka Ka O
Q16034909;La Chenille;La Chenille
Q16034914;Cœur de rocker;Cœur de rocker
Q16034915;Cold Wind Blows;Cold Wind Blows
Q16034912;Clairvoyant Disease;Clairvoyant Disease
Q16034918;Comment ça va pour vous ?;Comment ça va pour vous ?
Q16034916;Commando;Commando
Q16034917;Comme ils disent;Comme ils disent
Q16034922;Crash Me;Crash Me
Q16034923;Crazy About You;Crazy About You
Q16034920;Couleur Café;Couleur Café
Q16034921;Coupe coupe;Coupe coupe
Q16034926;Dans les prisons de Nantes;Dans les prisons de Nantes
Q16034930;Déjeuner en paix;Déjeuner en paix
Q16034931;Délit;Délit
Q16034928;De retour;De retour
Q16035092;Maxou;Maxou
Q16035097;Mirza;Mirza
Q16035101;Moïse;Moïse
Q16035105;Monsieur William;Monsieur William
Q16035111;Mosquito;Mosquito
Q16035114;Muntanyes Regalades;Muntanyes Regalades
Q16035116;My Soul Is Slashed;My Soul Is Slashed
Q16035124;Natural High;Natural High
Q16035134;Non, j'veux pas !;Non, j'veux pas !
Q16035138;Oh Susie;Oh Susie
Q16035140;Oh ! Hé ! Hein ! Bon !;Oh ! Hé ! Hein ! Bon !
Q16035146;On ne vit pas sans se dire adieu;On ne vit pas sans se dire adieu
Q16035158;Paranoïak;Paranoïak
Q16035161;Parce qu'on sait jamais;Parce qu'on sait jamais
Q16035165;Paris canaille;Paris canaille
Q16035170;Pauvre Rutebeuf;Pauvre Rutebeuf
Q16035168;Paris vor hundert Jahren;Paris vor hundert Jahren
Q16034934;Desecrate Through Reverance;Desecrate Through Reverance
Q16034932;Demain tu te maries;Demain tu te maries
Q16034933;Dès que j'te vois;Dès que j'te vois
Q16034938;Divine Idylle;Divine Idylle
Q16034936;Dis-lui toi que je t'aime;Dis-lui toi que je t'aime
Q16034937;Disparue;Disparue
Q16034940;Dounia;Dounia
Q16035337;So Far Away From L.A.;So Far Away From L.A.
Q16035175;Pays de Charleroi;Pays de Charleroi (Anthem)
Q16035183;Philadelphia;Philadelphia
Q16035180;Peur de rien blues;Peur de rien blues
Q16035189;Pierre de Grenoble;Pierre de Grenoble
Q16035198;Poète, vos papiers !;Poète, vos papiers !
Q16035201;Poulaillers' Song;Poulaillers' Song
Q16035207;Poussières d'étoiles;Poussières d'étoiles
Q16035204;Pourtant;Pourtant
Q16035213;Prends pas ton flingue;Prends pas ton flingue
Q16035216;Le Prince d'Orange;Le Prince d'Orange
Q16035220;Prosper;Prosper
Q16035225;Quand il pète il troue son slip;Quand il pète il troue son slip
Q16035228;Quand on n'a que l'amour;Quand on n'a que l'amour
Q16035232;Quatre-vingt-quinze pour cent;Quatre-vingt-quinze pour cent
Q16035235;Que fait la vie ?;Que fait la vie ?
Q16035242;Ready to Go;Ready to Go
Q16035255;Remenissions;Remenissions
Q16035252;Remember;Remember
Q16035261;Reptile;Reptile
Q16035266;Réussir sa vie;Réussir sa vie
Q16035269;Les Ricains;Les Ricains
Q16035272;Rien que pour toi;Rien que pour toi
Q16035283;Rock and Roll Party;Rock and Roll Party
Q16035290;Les Rois mages;Les Rois mages
Q16035299;Saddle Up;Saddle Up
Q16035310;Second Heartbeat;Second Heartbeat
Q16035315;Señor météo;Señor météo
Q16035322;Si mort à mors;Si mort à mors
Q16035323;Si tu veux de moi;Si tu veux de moi
Q16035320;Si mes larmes tombent;Si mes larmes tombent
Q16035327;Silvestrig;Silvestrig
Q16035335;Slow Me Again;Slow Me Again
Q16034971;Get Baque;Get Baque
Q16034975;Gotta Have It;Gotta Have It
Q16034972;Get Closer;Get Closer
Q16034973;Girls / Girls / Boys;Girls / Girls / Boys
Q16034982;Heureux qui comme Ulysse;Heureux qui comme Ulysse
Q16034980;Happy;Happy
Q16034981;Heresy;Heresy
Q16034987;High Fly;High Fly
Q16034990;I Been On;I Been On
Q16034991;I Believe in You;I Believe in You
Q16034988;Home;Home
Q16034995;I Won't See You Tonight;I Won't See You Tonight
Q16034992;I Do Not Want This;I Do Not Want This
Q16034998;Idées noires;Idées noires
Q16034999;If it's love;If it's love
Q16035002;Il y a;Il y a
Q16035001;Ike's Rap II;Ike's Rap II
Q16034943;Dragon Backpack;Dragon Backpack
Q16034946;Eclipse Radiant;Eclipse Radiant
Q16034945;Ebale ya zaïre;Ebale ya zaïre
Q16034950;Elle attend;Elle attend
Q16034951;Emotion;Emotion
Q16034949;Elle aime à rire, elle aime à boire;Elle aime à rire, elle aime à boire
Q16034954;En chantant;En chantant
Q16034955;Les Enfants de la patrie;Les Enfants de la patrie
Q16034953;Emporte-moi;Emporte-moi
Q16034958;Équipe de nuit;Équipe de nuit
Q16034962;Femmes, je vous aime;Femmes, je vous aime
Q16034961;Félicie aussi;Félicie aussi
Q16034966;Fleur de Paris;Fleur de Paris
Q16034965;Filles faciles;Filles faciles
Q16034969;Gabrielle;Gabrielle
Q16035004;Inutile de nous revoir;Inutile de nous revoir
Q16035005;J'accélère;J'accélère
Q16035010;Titine;Je cherche après Titine
Q16035011;Je ne suis qu'un cri;Je ne suis qu'un cri
Q16035009;J'oublierai ton nom;J'oublierai ton nom
Q16035014;Je te promets;Je te promets
Q16035015;Jean de la Lune;Jean de la Lune
Q16035012;Je pardonnerai;Je pardonnerai
Q16035013;Je revenais de Berlin;Je revenais de Berlin
Q16035018;Just as Long as You Are There;Just as Long as You Are There
Q16035026;L'Avventura;L'Avventura
Q16035027;L'Eau vive;L'Eau vive
Q16035030;L'Incendie;L'Incendie
Q16035031;L'Ivrogne;L'Ivrogne
Q16035028;L'Homme;L'Homme
Q16035029;L'horloge tourne;L'horloge tourne
Q16035032;La « The Nana »;La « The Nana »
Q16035034;La Fanette;La Fanette
Q16035035;La Légende de Jimmy;La Légende de Jimmy
Q16035039;La roue tourne;La roue tourne
Q16035036;La Marche des Tirailleurs;La Marche des Tirailleurs
Q16035037;La Mémoire et la Mer;La Mémoire et la Mer
Q16035042;La Vie d'artiste;La Vie d'artiste
Q16035043;Le Gros Bill;Le Gros Bill
Q16035040;La Solitude;La Solitude
Q16035046;Le Sang chaud;Le Sang chaud
Q16035047;Le Tocsin de Buchenwald;Le Tocsin de Buchenwald
Q16035044;Le Loup, la Biche et le Chevalier;Le Loup, la Biche et le Chevalier
Q16035045;Le rêve du pecheur;Le rêve du pecheur
Q16035051;Les Crapauds;Les Crapauds
Q16035048;La Leçon de valse du petit François;La Leçon de valse du petit François
Q16035054;Les parfums de sa vie;Les parfums de sa vie
Q16035055;Les Piles;Les Piles
Q16035052;Les Espaces et les Sentiments;Les Espaces et les Sentiments
Q16035053;Les jours courent;Les jours courent
Q16035056;Les Rossignols;Les Rossignols
Q16035057;Les Sardines;Les Sardines
Q16035066;Loguivy-de-la-Mer;Loguivy-de-la-Mer
Q16035077;Love Song;Love Song
Q16035083;Macumba;Macumba
Q16035080;Ma France;Ma France
Q16035081;Ma pomme;Ma pomme
Q16035086;Maintenant, je sais;Maintenant, je sais
Q16035090;Le Mari de mama;Le Mari de mama
Q16035088;La Maison près de la fontaine;La Maison près de la fontaine
Q16580227;It's a Pleasure to See You Again;It's a Pleasure to See You Again
Q16581735;Neighborhood Bully;Neighborhood Bully
Q16581853;New Pony;New Pony
Q16582545;No Time to Think;No Time to Think
Q16582851;Non so ballare;Non so ballare
Q16585636;Jugo de tomate frío;Jugo de tomate frío
Q16585658;Jukebox Saturday Night;Jukebox Saturday Night
Q16586005;Juntos a la par;Juntos a la par
Q16586031;Just One Night;Just One Night
Q16586028;Just Like That;Just Like That
Q16586267;Kamikaze;Kamikaze
Q16586323;Karaoke;Karaoke
Q16586674;Killing Inside;Killing Inside
Q16587050;Paranoia prima;Paranoia prima
Q16587325;La Canoa;La Canoa
Q165747;Der er et Yndigt Land;Der er et yndigt land
Q165798;The Alphabeat;The Alphabeat
Q165900;Sinfonía n.º 103;Symphony No. 103
Q1604740;Plastic Jesus;Plastic Jesus
Q1605038;True;True
Q1605181;Love You till Tuesday;Love You till Tuesday
Q1605189;That's Amore;That's Amore
Q1605339;Ainsi soit je...;Ainsi soit je...
Q1657610;In My Room;In My Room
Q1658197;Il barone di Rocca Antica;Il barone di Rocca Antica
Q1658205;Il Bellerofonte;Il Bellerofonte
Q1658211;Il moro;Il Moro
Q1658215;Il mondo alla rovescia;Il mondo alla rovescia
Q1658222;Il pastor fido;Il pastor fido
Q1658228;Muzio Scevola;Muzio Scevola
Q1658247;Il ricco d’un giorno;Il ricco d'un giorno
Q1658249;Il pastor fido;Il pastor fido
Q1658265;Il est cinq heures, Paris s'éveille;Il est cinq heures, Paris s'éveille
Q1658277;Il ritorno di Tobia;Il ritorno di Tobia
Q1658534;Im Himmel gibt’s kein Bier;In Heaven There Is No Beer
Q16035342;Souris puisque c'est grave;Souris puisque c'est grave
Q16035351;Sunday Mondays;Sunday Mondays
Q16035356;Supplique pour être enterré à la plage de Sète;Supplique pour être enterré à la plage de Sète
Q16035362;Ta voix;Ta voix
Q16035361;Symphonie;Symphonie
Q16035364;Takin' It Up;Takin' It Up
Q16035368;Le Temps qui court;Le Temps qui court
Q16035370;Terrapin Station;Terrapin Station
Q16035374;The Changeling;The Changeling
Q16035372;The Becoming;The Becoming
Q16035378;The Downward Spiral;The Downward Spiral
Q16035385;The World Is in My Hands;The World Is In My Hands
Q16035390;Time of Your Life;Time of Your Life
Q16035403;Tout nu, tout bronzé;Tout nu, tout bronzé
Q16035400;Tous les maux d'amour;Tous les maux d'amour
Q16035401;Tout l'monde peut s'tromper;Tout l'monde peut s'tromper
Q16035406;Traces de toi;Traces de toi
Q16035411;Les Trompettes de la renommée;Les Trompettes de la renommée
Q16035415;Tu me plais beaucoup;Tu me plais beaucoup
Q16035418;Le Twist du canotier;Le Twist du canotier
Q16035416;Tu verras Montmartre !;Tu verras Montmartre !
Q16035422;Un million d'enfants;Un million d'enfants
Q16587449;La Disperazione di Fileno;La Disperazione di Fileno
Q16587515;Phantom Limb;Phantom Limb
Q16587963;La aventura de la abeja reina;La aventura de la abeja reina
Q16588005;La calle es su lugar;La calle es su lugar
Q16588059;La cereza del zar;La cereza del zar
Q16588192;La espera;La espera
Q16588224;La forza della virtù;La forza della virtù
Q16588267;La guitarra;La guitarra
Q16588496;La noche de los mayas;La noche de los mayas (suite)
Q16588579;La primera vez/Me iré calladamente;La primera vez/Me iré calladamente
Q16588581;La primera vez;La primera vez
Q16588605;La reina del cafetal;La reina del cafetal
Q16588635;La sed verdadera;La sed verdadera
Q16588800;La única voz;La única voz
Q16588918;Lady Pepa;Lady Pepa
Q16588922;Lady Run, Lady Hide;Lady Run, Lady Hide
Q16589485;Las chiapanecas;Las Chiapanecas
Q16589514;Las habladurías del mundo;Las habladurías del mundo
Q16035426;Under the Influence;Under the Influence
Q16035424;Un pied devant l'autre;Un pied devant l'autre
Q16035429;Le Vagabond;Le Vagabond
Q16035435;Vertige de l'amour;Vertige de l'amour
Q16035432;Verdun ! On ne passe pas;Verdun ! On ne passe pas
Q16035437;Victim of Love;Victim of Love
Q16035444;Waking the Fallen;Waking the Fallen
Q16035450;Weak;Weak
Q16035451;Welcome to Hell;Welcome to Hell
Q16035453;Westerwaldlied;Westerwaldlied
Q16035460;You're Always On My Mind;You're Always On My Mind
Q16589555;Las piedras;Las piedras
Q16589601;Last Night On Earth;Last Night on Earth
Q16589637;Latigazo;Latigazo
Q16590338;Let the Light (Shine on Me);Let the Light (Shine on Me)
Q16591291;Pressing On;Pressing On
Q16591589;Property of Jesus;Property of Jesus
Q16591618;Like a Lover, Like a Song;Like a Lover, Like a Song
Q16591748;Linda tristeza;Linda tristeza
Q16591936;Listen Mister;Listen Mister
Q16592227;Llorar;Llorar
Q16592291;Lo grande que es perdonar;Lo grande que es perdonar
Q16592314;Lobo hombre en París;Lobo hombre en París
Q16592503;Lonesome Tears;Lonesome Tears
Q16593153;Los adolescentes;Los adolescentes
Q16593231;Los burócratas del amor;Los burócratas del amor
Q16593312;Dear Mama;Dear Mama
Q16036299;Poison;Poison (Beyoncé song)
Q16036436;Mine;Mine
Q16046603;The Traveler;The Traveler (Afshin Moghaddam song)
Q16049830;A Bordèu que i a nau damas;A Bordèu que i a nau damas
Q16050714;بهشت;Behesht
Q16052603;Ye Dokhtar;Ye Dokhtar
Q16054222;Adriano;Adriano
Q16054313;Als wär’s das erste Mal;Als wär’s das erste Mal
Q16573778;Love over Gold;Love over Gold
Q16574026;Happy and I Know It;Happy and I Know It
Q16574203;Hearts Breaking Even;Hearts Breaking Even
Q16574225;Hechizo;Hechizo
Q16574327;Man of Peace;Man of Peace
Q16574511;Here And Now;Here and Now
Q16574514;Here Today, Gone Tomorrow;Here Today, Gone Tomorrow
Q16574849;Heroin;Heroin
Q16574911;Hey Hey Hey;Hey Hey Hey
Q16574914;Hey Sandy;Hey Sandy
Q16574940;Hideaway;Hideaway
Q16575030;Hijo de las armas;Hijo de las armas
Q16575088;Hilo de seda;Hilo de seda
Q16575125;Himno de Sinaloa;Himno de Sinaloa
Q16575137;Himno óptico;Himno óptico
Q16575294;His Name Is Legs;His Name Is Legs
Q16575631;Hola dulce viento;Hola dulce viento
Q16575642;Hold On to Your Dream;Hold On to Your Dream
Q16575651;Hollyann;Hollyann
Q16576161;Mercy on Me;Mercy on Me
Q16576330;Hoy vivo por ti;Hoy vivo por ti
Q16576961;I'm on Fire for You Baby;I'm on Fire for You Baby
Q16577137;I Can Survive;I Can Survive
Q16577178;I Live for the Weekend;I Live for the Weekend
Q16577183;I Wouldn't Want to Lose Your Love;I Wouldn't Want to Lose Your Love
Q16577181;I Will Go With You;I Will Go With You
Q16577273;Ice;Ice
Q16577427;If You Believe in Me;If You Believe in Me
Q16577430;If You See Kay;If You See Kay
Q16578172;Mi va di cantare;Mi va di cantare
Q16578237;Ilegal;Ilegal
Q16578405;Impulsado siempre a vos;Impulsado siempre a vos
Q16578604;Inevitable;Inevitable
Q16578762;Iniciado del alba;Iniciado del alba
Q16614590;Over It;Over It
Q16614593;Over the Hills and Far Away;Over the Hills and Far Away
Q16614665;What Can I Do for You?;What Can I Do for You?
Q16614668;When You Gonna Wake Up;When You Gonna Wake Up
Q16614691;Whole World Is Watching;Whole World Is Watching
Q16614784;Pabellón séptimo;Pabellón séptimo
Q16614916;Pachito E'ché;Pachito E'ché
Q16615518;Panadero ensoñado;Panadero ensoñado
Q16615741;Para Pau;Para Pau
Q16615833;Ticket to Heaven;Ticket to Heaven
Q16617970;Pensando en ti;Pensando en ti
Q16617978;Pensé que se trataba de cieguitos;Pensé que se trataba de cieguitos
Q16618037;People Make The World Go Round;People Make The World Go Round
Q16619292;Un bacio piccolissimo;Un bacio piccolissimo
Q1659363;Im Frühtau zu Berge;Vi gå över daggstänkta berg
Q1659560;La posada del Caballito Blanco;The White Horse Inn
Q1659804;Imeneo;Imeneo
Q1660217;Trío para piano n.º 2;Piano Trio No. 2
Q1660554;In-A-Gadda-Da-Vida;In-A-Gadda-Da-Vida
Q1660674;In Tyrannis;In Tyrannis
Q1660683;In a Sentimental Mood;In a Sentimental Mood
Q16619357;Un uomo piange solo per amore/Tante prossime volte;Un uomo piange solo per amore/Tante prossime volte
Q16619875;Playas oscuras;Playas oscuras
Q16620379;Plegaria para un niño dormido;Plegaria para un niño dormido
Q16620599;Poderoso Señor;Poderoso Señor
Q16620659;Pogo;Pogo
Q16620961;Por;Por
Q16620973;Por amor/Cuando vuelvas;Por amor/Cuando vuelvas
Q16620984;Por la ventana;Por la ventana
Q16620993;Por ti/No sé, no sé;Por ti/No sé, no sé
Q16621127;Poses Xiliades Kalokairia;Poses Xiliades Kalokairia
Q16621130;Poseído del alba;Poseído del alba
Q16621306;Prayin' 4 a Miracle;Prayin' 4 a Miracle
Q16621398;Preludio y fuga en do mayor, BWV 531;Prelude and Fugue in C major, BWV 531
Q16621815;Pretty Boy;Pretty Boy
Q16622498;Pronta entrega;Pronta entrega
Q16622649;Provócame;Provócame
Q16623063;Wati by Night;Wati by Night
Q16623095;Puente de los Franceses;Puente de los Franceses
Q16623193;Puerto Montt;Puerto Montt
Q16623202;Puerto Pollensa;Puerto Pollensa
Q1660736;In dulci jubilo;In dulci jubilo
Q1660800;In the Wee Small Hours of the Morning;In the Wee Small Hours of the Morning
Q1660807;The red rose cafe;The red rose cafe
Q1661622;Día de boda en Troldhaugen;Wedding Day at Troldhaugen
Q1661920;Moisés y Aarón;Moses und Aron
Q16593319;Los futuros murguistas;Los futuros murguistas
Q16593399;Los momentos;Los momentos
Q16593433;I'll Stand By You;I'll Stand By You
Q16593442;Indicele cântecelor de Madonna;Indicele cântecelor de Madonna
Q16623449;Puntos suspensivos;Puntos suspensivos
Q16623505;Pájaros de fuego;Pájaros de fuego
Q16623529;Wrack My Brain;Wrack My Brain
Q16623603;Que canten los niños/Yo también tuve quince años;Que canten los niños/Yo también tuve quince años
Q16623604;Que el viento borró tus manos;Que el viento borró tus manos
Q16623625;Quedándote o yéndote;Quedándote o yéndote
Q16623642;Quemala;Quemala
Q16623661;Queso ruso;Queso ruso
Q16623685;Quiero ver;Quiero ver
Q16623830;Qué ves?;Qué ves?
Q16623828;Qué guapa estás;Qué guapa estás
Q16623832;Quédate conmigo;Quédate conmigo
Q16624347;Rap del portero;Rap del portero
Q16624521;Reason to Be;Reason to Be
Q16624525;Rebelde;Rebelde
Q16624557;Reckless Life;Reckless Life
Q16593509;Quartett;Quartett
Q16593689;Love Has Remembered Me;Love Has Remembered Me
Q16593695;Love In The Danger Zone;Love in the Danger Zone
Q16593705;Love Is Where You Find It;Love Is Where You Find It
Q16593709;Love Me Or Leave Me;Love Me Or Leave Me
Q16593718;Love Rescue Me;Love Rescue Me
Q16593737;Te-aștept să vii;Te-aștept să vii
Q16594748;Re Lear (Cagnoni);Re Lear
Q16595062;Luz de piedra de luna;Luz de piedra de luna
Q16596048;Reprezentuję siebie;Reprezentuję siebie
Q16596305;Riccardo III;Riccardo III
Q16596706;Madonna Whore;Madonna Whore
Q16596735;Madrecita María del Carmen;Madrecita María del Carmen
Q16597003;Make It Wonderful;Make It Wonderful
Q16597066;Maldición, va a ser un día hermoso;Maldición, va a ser un día hermoso
Q16597086;Malevaje;Malevaje
Q16597146;Mamacita;Mamacita
Q16597219;Mamá planchame la camisa;Mamá planchame la camisa
Q16599085;Mapa de tu amor;Mapa de tu amor
Q16599688;Maribel se durmió;Maribel se durmió
Q16599709;Marieta;Marieta
Q16599969;Saving Grace;Saving Grace
Q16600293;Seeing the Real You at Last;Seeing the Real You at Last
Q16600842;Shot of Love;Shot of Love
Q16601269;Sju sorger;Sju sorger
Q16601476;Semiramide;Semiramide
Q16601626;Masacre en el puticlub;Masacre en el puticlub
Q16601642;Ser Marcantonio;Ser Marcantonio
Q16601645;Sera;Sera
Q16601845;Snälla bli min;Snälla bli min
Q16604228;We Were Us;We Were Us
Q16605152;Solid Rock;Solid Rock
Q16605779;Me gusta ese tajo;Me gusta ese tajo
Q16605782;Me gusta la palabra libertad/Ahora que llegó la madurez;Me gusta la palabra libertad/Ahora que llegó la madurez
Q16605791;Me llamas/El amor;Me llamas/El amor
Q16606319;Menta y limón;Menta y limón
Q16606790;Mi espíritu se fue;Mi espíritu se fue
Q16606800;Mi perro Dinamita;Mi perro Dinamita
Q16606815;Mi vieja;Mi vieja
Q16606818;Mi viejo;Mi viejo
Q16607088;Mientras duermen los niños/Carta para María;Mientras duermen los niños/Carta para María
Q16607552;Milestones;Milestones
Q16607986;Misere Mani;Misere Mani
Q16608545;Stanotte sentirai una canzone;Stanotte sentirai una canzone
Q16608656;Money Talks;Money Talks
Q16609272;Move to the City;Move to the City
Q16610098;Muñeca cruel;Muñeca cruel
Q16610295;Pseudologia Fantastica;Pseudologia Fantastica (song)
Q16610336;Métodos;Métodos
Q16610459;Step Lightly;Step Lightly
Q16610470;The Groom's Still Waiting at the Altar;The Groom's Still Waiting at the Altar
Q16610504;Māya Love;Māya Love
Q16610567;There Goes Our Love Again;There Goes Our Love Again
Q16610700;Namás;Namás
Q16610986;Navidad;Navidad
Q16611133;Nena boba;Nena boba
Q16611161;Neon;Neon
Q16611302;Never Say Never;Never Say Never
Q16611461;Trouble;Trouble
Q16611476;True Love Tends to Forget;True Love Tends to Forget
Q16612067;No pibe;No pibe
Q16612079;No resulta fácil;No resulta fácil
Q16612092;No te portes mal;No te portes mal
Q16612122;Noche sin regreso;Noche sin regreso
Q16612223;Tanti auguri;Tanti auguri
Q16612370;Nostalgia;Nostalgia
Q16612473;Tears;Tears
Q16612550;Nube de Hielo;Nube de Hielo
Q16612746;Nunca más a mi lado;Nunca más a mi lado
Q16612862;Union Sundown;Union Sundown
Q16613003;Psalmton;Reciting tone
Q16613309;Oficio del cantor;Oficio del cantor
Q16613336;Ojo con los Orozco;Ojo con los Orozco
Q16613445;Vi kommer alltid ha Paris;Vi kommer alltid ha Paris
Q16613484;The Bigger Picture;The Bigger Picture
Q16613737;Ooh Baby;Ooh Baby
Q16613743;Oowatanite;Oowatanite
Q16613826;Ophelia;Ophelia
Q16614014;The First the Last Eternity (Till the End);The First the Last Eternity (Till the End)
Q16614400;Wasted;Wasted
Q16614422;Watered-Down Love;Watered-Down Love
Q16614491;We Better Talk This Over;We Better Talk This Over
Q166250;Concierto para piano n.º 6 (Beethoven);Piano Concerto No. 6
Q166278;Sinfonía n.º 104;Symphony No. 104
Q166288;Concierto para dos pianos y orquesta;Concerto for Two Pianos and Orchestra
Q166350;My belarusy;My Belarusy
Q16643284;There's a Place;There's a Place
Q16643407;Tírate;Tírate
Q16643448;Tú como yo/Un día más;Tú como yo/Un día más
Q16643454;Tú tienes que entregármelo;Tú tienes que entregármelo
Q16643748;Un beso en el puerto;Un beso en el puerto
Q16643760;Un día ayer;Un día ayer
Q16643819;Un poco de amor francés;Un poco de amor francés
Q16644137;Un velero llamado libertad/Si a ti te hubieran dicho;Un velero llamado libertad/Si a ti te hubieran dicho
Q16644140;Un velero llamado libertad/Tu país;Un velero llamado libertad/Tu país
Q16644193;Una locura;Una locura
Q16644214;J'ai pleuré sur tes pas;J'ai pleuré sur tes pas
Q16644219;Una triste melodía;Una triste melodía
Q16645561;Vas a iluminar la casa;Vas a iluminar la casa
Q16645891;Verte reir;Verte reir
Q16646010;Viaje y epílogo;Viaje y epílogo
Q16646013;Viajero naciendo;Viajero naciendo
Q16646233;Victoria Roma;Victoria Roma
Q16646275;Vida siempre;Vida siempre
Q16646501;Villancisco;Villancisco
Q166362;Mu isamaa, mu õnn ja rõõm;Mu isamaa, mu õnn ja rõõm
Q16647177;Volver a los 17;Volver a los 17
Q16647180;Dym sigaret s mentolom;Dym sigaret s mentolom
Q16647213;void;Void
Q16647307;Vuelvo a Salta;Vuelvo a Salta
Q16647380;Vía México;Vía México
Q16647746;War Eternal;War Eternal
Q16647810;We Came To Smash;We Came To Smash
Q16647938;What's Another Day of Rock and Roll?;What's Another Day of Rock and Roll?
Q16647951;What You Do About Me;What You Do About Me
Q16647948;What Is Love?;What Is Love?
Q16647953;What if We Fall in Love;What if We Fall in Love
Q16647978;Who's Your Daddy;Who's Your Daddy
Q16647986;Who Will Stop the Rain?;Who Will Stop the Rain?
Q16648043;Wild Wild Love;Wild Wild Love
Q16648169;Wings Of Tomorrow;Wings Of Tomorrow
Q16648188;Wishing;Wishing
Q16648290;World of Stone;World of Stone
Q16648517;Xochicuicatl cuecuechtli;Xochicuicatl cuecuechtli
Q16648591;Y aquí estoy;Y aquí estoy
Q16648603;Y soñará/Cantar una canción;Y soñará/Cantar una canción
Q16648606;Y te vas/Por ti;Y te vas/Por ti
Q16648609;Y tu amor es una vieja medalla;Y tu amor es una vieja medalla
Q16648879;Yo te esperaré;Yo te esperaré
Q16650910;You Won't Dance With Me;You Won't Dance With Me
Q16651379;¡Ah, basta de pensar!;¡Ah, basta de pensar!
Q16651376;¡A los toros!;¡A los toros!
Q16651414;¡Hola, pequeño ser!;¡Hola, pequeño ser!
Q16651468;¿De qué me sirve la vida?;¿De qué me sirve la vida?
Q16651505;¿Y cómo es él?/¿Qué pasará mañana?;¿Y cómo es él?
Q16651554;Águila de trueno Parte I;Águila de trueno Parte I
Q16651557;Águila de trueno Parte II;Águila de trueno Parte II
Q166386;Koi no Vacance;Koi no Vacance
Q16625002;Resumen porteño;Resumen porteño
Q16625177;Revolution 1993;Revolution 1993
Q16625230;Rezo por vos;Rezo por vos
Q16625454;Right Away;Right Away
Q16625725;Robin Hood;Robin Hood
Q16625771;Rock Myself to Sleep;Rock Myself to Sleep
Q16625775;Rock and roll y fiebre;Rock and roll y fiebre
Q16625779;Rock de la selva madre;Rock de la selva madre
Q16625794;Rock n' Roll is a Vicious Game;Rock n' Roll is a Vicious Game
Q16626036;Roller;Roller
Q16626905;Runaway Daydreamer;Runaway Daydreamer
Q16627504;Celui qui s'en va;Celui qui s'en va
Q16627554;SINGItForJapan;SINGItForJapan
Q16627558;Bolshoy Karetnyy;Bolshoy Karetny
Q16628124;Couleurs d'automne;Couleurs d'automne
Q16628173;Samaritanas Del Amor/Hoy me acordé de ti;Samaritanas Del Amor/Hoy me acordé de ti
Q16628580;Sanctuary;Sanctuary
Q16629245;Save the day;Save the Day
Q16629255;Say Hello;Say Hello
Q16629854;Seguroski;Seguroski
Q16630159;Semíramis reconocida;Semiramide riconosciuta
Q16630296;Serenade;Serenade
Q16630555;Serpiente;Serpiente
Q16630914;Sexurrección;Sexurrección
Q16630960;Señor Cobranza;Señor Cobranza
Q16631001;Señorita Zapada;Señorita Zapada
Q16631077;Shadowside;Shadowside
Q16631176;She's No Angel;She's No Angel
Q16631286;Shock;Shock
Q16631365;Si me voy antes que vos;Si me voy antes que vos
Q16631446;Siempre fuiste mi amor;Siempre fuiste mi amor
Q16631885;Silvio;Silvio
Q16631899;Sim/Queria dizer;Sim/Queria dizer
Q16632072;Sinfonía n.º 2;Symphony No. 2
Q16634732;Bailando;Bailando
Q16634920;Skin;Skin
