id;es;en
Q4374063;embajada de Turkmenistán en Rusia;Embassy of Turkmenistan, Moscow
Q82425;Puerta de Brandeburgo;Brandenburg Gate
Q12495;Burj Khalifa;Burj Khalifa
Q84151;Universidad de Kiev;Taras Shevchenko National University of Kyiv
Q549498;GUM;GUM
Q12512;basílica de San Pedro;St. Peter's Basilica
Q550346;Catedral de San Demetrio de Vladímir;Cathedral of Saint Demetrius
Q555977;Puerta de Brandeburgo;Brandenburg Gate
Q558959;Cementerio Danilov;Danilov Cemetery
Q567308;Estación ferroviaria de Vladivostok;Vladivostok railway station building
Q571189;iglesia de la Sagrada Familia;Church of the Holy Family
Q573656;Palacio de Schwerin;Schwerin Castle
Q573693;Puerta del Rey;King's Gate
Q588680;Palacio Konstantínovski;Constantine Palace
Q592270;Puerta Aurea;Golden Gate
Q592394;Dacha Útkina;Utkina Dacha
Q598575;Oktiábrskaya-Koltsevaya;Oktyabrskaya
Q603622;Kremlin de Kazán;Qazan Kremlin
Q616578;Centro Histórico de San Petersburgo;Historic Centre of Saint Petersburg and Related Groups of Monuments
Q631733;Ytterby;Ytterby mine
Q14186;catedral de San Pablo de Gátchina;Saint Paul Cathedral  in Gatchina
Q55183497;Erdbauten des Ludwig-Donau-Main-Kanals #21;Erdbauten des Ludwig-Donau-Main-Kanals #21
Q14187;Catedral de San Basilio;Pokrovsky Cathedral
Q14188;iglesia de Nuestra Señora de Monte Carmelo;Church of the Blessed Virgin Mary of Carmel
Q14690;Fortaleza Oreshek;Oreshek Fortress
Q15203;Parque del Palacio;Palace Park
Q15216;Connetable;Connetable
Q633737;Hotel Ucrania;Hotel Ukraine
Q637314;Palacio de Verano de Pedro I;Summer Palace of Peter I
Q638401;Aeródromo de Kaliningrado-Devau;Kaliningrad Devau Airport
Q55184956;Erdbauten des Ludwig-Donau-Main-Kanals #20;Erdbauten des Ludwig-Donau-Main-Kanals #20
Q643098;Mezquita del Imam Jomeini;Shah Mosque
Q644677;Mezquita Sehzade;Şehzade Mosque
Q646334;Lubianka;Lubyanka Building
Q646339;Hotel Torni;Hotel Torni
Q652464;Kolómenskoye;Kolomenskoye
Q656743;Kingdom Centre;Kingdom Centre
Q55224020;Erdbauten des Ludwig-Donau-Main-Kanals #19;Erdbauten des Ludwig-Donau-Main-Kanals #19
Q55230382;Erdbauten des Ludwig-Donau-Main-Kanals #18;Erdbauten des Ludwig-Donau-Main-Kanals #18
Q55234638;Erdbauten des Ludwig-Donau-Main-Kanals #17;Erdbauten des Ludwig-Donau-Main-Kanals #17
Q657306;Catedral de la Inmaculada Concepción de Moscú;Cathedral of the Immaculate Conception
Q658262;Monasterio de Danílov;Danilov Monastery
Q662367;Torre de Shújov;Shukhov Tower
Q55258824;Erdbauten des Ludwig-Donau-Main-Kanals #13;Erdbauten des Ludwig-Donau-Main-Kanals #13
Q667674;Si-o-se Pol;Si-o-se Pol
Q671311;Edificio Narkomfin;Narkomfin building
Q687629;Cuevas de Batu;Batu Caves
Q697578;Noria de Viena;Wiener Riesenrad
Q699448;Völkerschlachtdenkmal;Monument to the Battle of the Nations
Q704562;Arsenal del Kremlin (Moscú);Kremlin Arsenal
Q707801;Limes Germanicus;Limes Germanicus
Q55278997;Erdbauten des Ludwig-Donau-Main-Kanals #16;Erdbauten des Ludwig-Donau-Main-Kanals #16
Q55339364;Erdbauten des Ludwig-Donau-Main-Kanals #14;Erdbauten des Ludwig-Donau-Main-Kanals #14
Q726541;Catedral de Alejandro Nevski de Nizhni Nóvgorod;Alexander Nevsky Cathedral, Nizhny Novgorod
Q732489;Palacio Mariyinski;Mariinskyi Palace
Q737377;Casa Singer;Singer House
Q741351;Canal de Moscú;Moscow Canal
Q55339670;Erdbauten des Ludwig-Donau-Main-Kanals #15;Erdbauten des Ludwig-Donau-Main-Kanals #15
Q748910;Catedral de la Dormición;Dormition Cathedral
Q753230;Atakule;Atakule
Q55344605;Iglesia del santo profeta Elías;Church of the Holy Prophet Elijah, Smolinskoye
Q55383842;Erdbauten des Ludwig-Donau-Main-Kanals #12;Earthworks of the Ludwig-Danube-Main Canal
Q759600;Catedral de la Ascensión de Novocherkask;Novocherkassk Cathedral
Q769963;puente Terzijski;Terzijski Bridge
Q770040;Kremlin de Tula;Tula Kremlin
Q773704;Mezquita Imam Husayn;Imam Husayn Mausoleum
Q773979;Monasterio de la Nueva Jerusalén;New Jerusalem Monastery
Q55383878;Erdbauten des Ludwig-Donau-Main-Kanals #11;Erdbauten des Ludwig-Donau-Main-Kanals #11
Q55383911;Erdbauten des Ludwig-Donau-Main-Kanals #10;Erdbauten des Ludwig-Donau-Main-Kanals #10
Q775020;Puerta Dorada de Vladímir;Golden Gate
Q775487;Catedral de la Dormición;Dormition Cathedral
Q784624;Monasterio de Péchenga;Pechenga Monastery
Q797717;El álamo negro de Babisnau;Babisnauer Pappel
Q55383976;Erdbauten des Ludwig-Donau-Main-Kanals #09;Erdbauten des Ludwig-Donau-Main-Kanals #09
Q800979;Estación de ferrocarril de Kaliningrado;Kaliningrad Railway train station
Q805726;Estadio Baltika;Baltika Stadium
Q827435;Jardín Botánico de la Universidad Estatal de Rusia, Immanuel Kant;Botanical Garden of the Baltic Federal University Kant
Q830054;Catedral de Santa Sofía;Saint Sophia Cathedral
Q838256;Monasterio de Ferapóntov;Ferapontov Monastery
Q55593415;Erdbauten des Ludwig-Donau-Main-Kanals #02;Erdbauten des Ludwig-Donau-Main-Kanals #02
Q55593412;Erdbauten des Ludwig-Donau-Main-Kanals #01;Erdbauten des Ludwig-Donau-Main-Kanals #01
Q838359;Mezquita del Imán Alí;Imam Ali Mosque
Q845924;Observatorio de Pulkovo;Pulkovo Observatory
Q55593421;Erdbauten des Ludwig-Donau-Main-Kanals #03;Erdbauten des Ludwig-Donau-Main-Kanals #03
Q848397;Torre de la Doncella;Maiden's Tower
Q855493;VDNJ;Exhibition of achievements of national economy
Q55593429;Erdbauten des Ludwig-Donau-Main-Kanals #04;Erdbauten des Ludwig-Donau-Main-Kanals #04
Q856356;Mezquita del jeque Lotf Allah;Sheikh Lotfollah Mosque
Q856462;Biblioteca Nacional de Kosovo;National Library of Kosovo
Q55593435;Erdbauten des Ludwig-Donau-Main-Kanals #05;Erdbauten des Ludwig-Donau-Main-Kanals #05
Q55593436;Erdbauten des Ludwig-Donau-Main-Kanals #06;Erdbauten des Ludwig-Donau-Main-Kanals #06
Q863800;Binghöhle;Bing Cave
Q867321;Arco de Triunfo de Narva;Narva Triumphal Arch
Q55593439;Erdbauten des Ludwig-Donau-Main-Kanals #08;Erdbauten des Ludwig-Donau-Main-Kanals #08
Q55593449;Erdbauten des Ludwig-Donau-Main-Kanals #07;Erdbauten des Ludwig-Donau-Main-Kanals #07
Q892231;Palacio Bonde;Bonde Palace
Q894653;Jardín Botánico N.V.Tsitsin;N.V. Tsitsin Main Botanical Garden
Q916741;puente de Bolshói Kámenny;Bolshoy Kamenny Bridge
Q917830;Catedral del Arcángel Miguel;Cathedral of the Archangel
Q930276;Lombard Street;Lombard Street
Q55593459;Erdbauten des Ludwig-Donau-Main-Kanals #27;Erdbauten des Ludwig-Donau-Main-Kanals #27
Q55818613;Wolfsgrube bei Schwarzenbruck;Wolfsgrube bei Schwarzenbruck
Q957441;Campanario de Iván el Grande;Ivan the Great Bell Tower
Q966924;Palacio Klov;Klov Palace
Q969047;Patriarcado de Pech;Patriarchate of Peja
Q975426;Palacio Menshikov;Menshikov Palace (Saint Petersburg)
Q98339850;Cultural heritage D-1-7235-0113 in Vohburg an der Donau;Cultural heritage D-1-7235-0113 in Vohburg an der Donau
Q930376;Palacio del Senado;Kremlin Senate
Q935380;Catedral de San Miguel;St. Michael's Cathedral
Q949477;Escuela Superior de Teatro Mikhail Shchepkin;M.S. Schepkin Higher Theatre School
Q57327693;Templo del Sur de Zelenchuk;South Zelenchuksky Church
Q59977075;Templo Central de Zelenchuk;Central Zelenchuksky Church
Q60850503;Museo Nacional de la República de Daguestán;National Museum of the Republic of Dagestan
Q61987420;Mercado do Livramento;Mercado do Livramento
Q63078564;Oficina Central de Correos (Kiev);Kyiv central post office building
Q64767424;iglesia de la Santa Dormición;Church of the Dormition
Q65081205;Palacio de la Puerta Dorada;Palace of the Golden Gate
Q66088256;Pabellón Rossi;Rossi Pavilion
Q82970821;Kirkhlyar;Kyrkhlyar
Q84437054;Villa Koucheleff-Besborodko;Kushelevka, Manor of the Kushelev-Bezborodko Family
Q86675869;Sinagoga de Grozni;Grozny synagogue
Q96754607;ch Wolfsgrube im gemeindefreien Gebiet Winkelhaid;Wolfsgrube im gemeindefreien Gebiet Winkelhaid
Q97314121;Museo-reserva estatal de Derbent;Derbent State Museum-Reserve
Q98220531;Patrimonio cultural D-4-6032-0111 en Könkgsfeld (Oberfranken);Cultural heritage D-4-6032-0111 in Königsfeld (Oberfranken)
Q98279190;Patrimonio cultural D-3-7139-0046 en Schierling;Cultural heritage D-3-7139-0046 in Schierling
Q98299040;yacimiento arqueológico en Winterbach, Suabia;Cultural heritage D-7-7528-0191 in Winterbach (Schwaben)
Q98326459;Tumbas de cadáveres de la Alta Edad Media;Cultural heritage D-1-8432-0003 in Ettal
Q5587234;Goshamahal Baradari;Goshamahal Baradari
Q5601887;Barco griego;Greek Ship
Q5755153;Casa de la Libertad;House of Freedom
Q5755270;Casa de los Becerra;Casa-Palacio de los Becerra
Q5764175;Oficina del Presidente de Ucrania;Office of the President of Ukraine
Q6510798;Leavitt-Riedler Pumping Engine;Leavitt-Riedler Pumping Engine
Q6819812;Parque Merlion;Merlion Park
Q7054818;Templo del Norte de Zelenchuk;North Church
Q7203701;Plaza de los Naranjos;Plaza de los Naranjos
Q7510836;Castillo de Sielecki;Sielecki Castle
Q8342661;Castillo del Misterio;Mystery Castle
Q9064500;Puerta de Almodóvar;Puerta de Almodóvar (Córdoba)
Q9167764;Catedral Basílica de la Asunción de la Virgen María;Cathedral Basilica of the Assumption of the Blessed Virgin Mary, Sosnowiec
Q9378881;estación Wurzen;Wurzen railway station
Q54868130;Lichtengrabenhöhle;Lichtengrabenhöhle
Q55155512;Erdbauten des Ludwig-Donau-Main-Kanals #23;Erdbauten des Ludwig-Donau-Main-Kanals #23
Q55155599;Erdbauten des Ludwig-Donau-Main-Kanals #22;Erdbauten des Ludwig-Donau-Main-Kanals #22
Q55163792;Erdbauten des Ludwig-Donau-Main-Kanals #25;Erdbauten des Ludwig-Donau-Main-Kanals #25
Q55164305;Erdbauten des Ludwig-Donau-Main-Kanals #26;Erdbauten des Ludwig-Donau-Main-Kanals #26
Q55164497;Erdbauten des Ludwig-Donau-Main-Kanals #28;Erdbauten des Ludwig-Donau-Main-Kanals #28
Q55164796;Erdbauten des Ludwig-Donau-Main-Kanals #29;Erdbauten des Ludwig-Donau-Main-Kanals #29
Q55176755;Erdbauten des Ludwig-Donau-Main-Kanals #30;Erdbauten des Ludwig-Donau-Main-Kanals #30
Q4399;Bazar de Tabriz;Tabriz Bazaar
Q4519;Plaza de Naqsh-e Yahán;Naqsh-e Jahan Square
Q4872;Museo Pushkin;Pushkin Museum of Fine Arts
Q7461;Palacio de Gátchina;Gatchina Palace
Q7467;Palacio del Priorato;Priory Palace
Q7505;Parque del Priorato de Gátchina;Priorate park
Q15221;Beloe;White Lake
Q16566;Palacio de Chehel Sotún;Chehel Sotun
Q16998;Puerta del Almirantazgo;Admiralty Gate
Q17000;Puerta de abedul;Birch Gate
Q19164;Palacio y museo estatal de Gátchina;Gatchina Museum-Preserve
Q23868;Fortaleza de Brest;Brest Fortress
Q24457;Kneiff;Kneiff
Q29587;Kuskovo;Kuskovo
Q31416;Monasterio de San Antonio;Antoniev Monastery
Q34085;Estación de Kazán–Passazhirskaya;Kazan I
Q38954;Teide;Teide
Q40758;Damavand;Damavand
Q45178;Ópera de Sídney;Sydney Opera House
Q50885;Slavyanka;Slavyanka
Q54126;Puente del Inca;Puente del Inca
Q59903;iglesia de los Santos Apóstoles Pedro y Pablo;church of all saints
Q59901;iglesia del Profeta Elías;Church of Elijah the Prophet
