id;es;en
Q154563;Catedral de Berlín;Berlin Cathedral
Q154568;Pinacoteca Antigua de Múnich;Alte Pinakothek
Q154828;Jardín zoológico de Berlín;Berlin Zoological Garden
Q155107;Zwinger;Zwinger
Q155622;Bernkastel-Kues;Bernkastel-Kues
Q155643;Puerto de Victoria;Victoria Harbour
Q155885;Mount Stewart;Mount Stewart
Q155921;Bletchley Park;Bletchley Park
Q156722;Altes Museum;Altes Museum
Q157298;Museo de Pérgamo;Pergamon Museum
Q157316;Neues Museum;Neues Museum
Q157440;Truskavets;Truskavets
Q1474080;Fundación César Manrique;Fundación César Manrique
Q1474383;Muralla de Visby;City wall of Visby
Q1474750;Funny World;Funny-World
Q1474975;Furius Baco;Furius Baco
Q1475214;Vulcania;Vulcania
Q1475660;Futuroscope;Futuroscope
Q1476395;Ferrocarril de Alderney;Alderney Railway
Q1476401;Rougarou;Rougarou
Q1477122;Xcelerator;Xcelerator
Q1480756;Cueva Maravilla de Kromdraai;Wonder Cave
Q1481785;Wiesenbad;Wiesenbad
Q1483483;Piscina de Siloé;Pool of Siloam
Q1484405;Puerta de Herodes;Herod's Gate
Q1486703;Taq-i Kisra;Taq-i Kisra
Q1487492;Cueva des Combarelles;Les Combarelles
Q1489852;Pollok House;Pollok House
Q1492337;Galería de arte moderno Santa Ana;Modern Art Gallery Sant'Anna
Q1492387;Galería Nacional de Arte Moderno;Galleria Nazionale d'Arte Moderna e Contemporanea
Q1495869;Museo de arte Roger-Quilliot;Musée d'Art Roger-Quilliot
Q1496027;Pointe-à-Callière;Pointe-à-Callière Museum
Q1496690;Gaztelugatxe;Gaztelugatxe
Q1497827;Museo Arqueológico Nacional;National Archaeological Museum, Bulgaria
Q1501051;Gruta de Neptuno;Neptune's Grotto
Q1501055;Sunsphere;Sunsphere
Q1501219;Gemäldegalerie Alte Meister;Gemäldegalerie Alte Meister
Q1502476;Rock 'n' Roller Coaster Starring Aerosmith;Rock 'n' Roller Coaster Starring Aerosmith
Q1503157;Shakespeare and company;Shakespeare and Company
Q1504036;Gran Sinagoga Coral de San Petersburgo;Grand Choral Synagogue
Q1506237;Casa de Cristal;Glass House
Q1506922;Gustavianum;Gustavianum
Q1507284;George Eastman House;George Eastman Museum
Q1508450;Castillo de Highclere;Highclere Castle
Q1508557;Salón de la Fama para Americanos Ilustres;Hall of Fame for Great Americans
Q1509304;Museo Georgia O'Keeffe;Georgia O'Keeffe Museum
Q1514006;Palacio Real de Génova;Royal Palace of Genoa
Q1515080;Six Flags Magic Mountain;Six Flags Magic Mountain
Q1516986;Sturmannshöhle;Sturmann Cave
Q1517071;Ledenika;Ledenika
Q1519002;Museo Fabre;Musée Fabre
Q1520451;Gewerbemuseum;Gewerbemuseum
Q1520750;Longonot;Mount Longonot
Q1521129;Geymüllerschlössel;Geymüllerschlössel
Q1522557;Lago Rosa;Lake Retba
Q1522718;Giant Dipper;Giant Dipper
Q1522717;Mission Beach Roller Coaster;Giant Dipper
Q1529151;Castillo de Glamis;Glamis Castle
Q1531007;Parque de esculturas de Glenkiln;Glenkiln Sculpture Park
Q1532974;Moorbad Gmös;Gmöser Moor
Q1534505;gola gorropu;Gola Su Gorropu
Q1535247;Palais de Tokyo;Palais de Tokyo
Q1535963;Musée des Beaux-Arts de Strasbourg;Musée des Beaux-Arts de Strasbourg
Q1536471;Walker Art Gallery;Walker Art Gallery
Q1537630;Goodwood House;Goodwood House
Q1538285;Museo Irlandés de Arte Moderno;Irish Museum of Modern Art
Q1538357;Mr. Freeze;Mr. Freeze
Q1538389;EYE Film Institute Netherlands;Eye Filmmuseum
Q1540116;Gouffre de Padirac;Padirac Cave
Q1540707;Museo de Arte Contemporáneo de Gante;Stedelijk Museum voor Actuele Kunst
Q1540920;tumba de Cecilia Metela;Tomb of Caecilia Metella
Q1541601;Grafschaft;Grafschaft
Q1542550;Grand Canyon Skywalk;Colin Grand Canyon Skywalk
Q1542668;Groninger Museum;Groninger Museum
Q1544827;Greenway;Greenway
Q1545344;Mount Stuart House;Mount Stuart House
Q1545452;Pitón de las Nieves;Piton des Neiges
Q1545706;Teleférico de Grenoble Bastille;Grenoble-Bastille Cable Car
Q1545854;Hubertuswarte;Hubertuswarte
Q1547160;Vittoriale degli italiani;Vittoriale degli italiani
Q157825;Museo Bode;Bode Museum
Q159144;Europa-Park;Europa-Park
Q16327140;Museo Arqueológico de Cos;Archaeological Museum of Kos
Q16328668;Cueva de Antíparos;Cave of Antiparos
Q16328676;Cueva de los Lagos;Cave of the Lakes
Q16335227;Galería Uffizi;Uffizi Gallery
Q16335736;Museo Arqueológico de Arjanes;Archaeological Museum of Archanes
Q16335742;Museo Nacional de Camerún;National Museum of Cameroon
Q16335759;Arkeologi Museoa;Archaeological Museum (Bilbao)
Q16336141;Casa Menotti;Casa Menotti
Q16336594;Museo de la Antigua Mesene;Archaeological museum of Messene
Q16336836;Museo diocesano de Monreale;Museo diocesano di Monreale
Q16349422;Museo iconográfico Onufri;Onufri Iconographic Museum
Q16364172;Casa Museo de Abdulla Shaig;House of Abdulla Shaig
Q16471100;At the Top (Burj Khalifa);At the Top Burj Khalifa
Q16481802;Museo Diocesano de Jaca;Museo Diocesano de Jaca
Q16481931;Nidos Aguileras;Eagle's Nests
Q16492970;Estrella de Puebla;Estrella de Puebla
Q16494156;Museo de Arte Colonial de San Francisco;Museo Colonial
Q16494160;Museo de Artes Decorativas (Santiago de Chile);Museo de Artes Decorativas  (Santiago de Chile)
Q16494164;Museo de Artes Visuales;Museo de Artes Visuales
Q16535932;Torre de la Concordia;Tower of Concord
Q16544083;Casa de Fructuoso Rivera;Casa de Rivera, Durazno
Q16544087;Museo Histórico Nacional, casa de Giuseppe Garibaldi;Casa de Giuseppe Garibaldi, Montevideo
Q16579764;Museo Diocesano de Cuenca;Museo Diocesano de Cuenca
Q16587831;La Tallera;La Tallera
Q16609676;Museo Arqueológico de Burriana;Museo Arqueológico de Burriana
Q16609717;Alma Mater Museum;Alma Mater Museum
Q16609767;Museo Histórico Carabineros de Chile;Museo Histórico Carabineros de Chile
Q16609795;Museo La Merced;Museo La Merced
Q16609802;Museo Luis Alberto Solari;Museo Luis Alberto Solari
Q16609804;Museo Mapuche de Cañete;Museo Mapuche de Cañete
Q16609839;Museo Regional de Ica;Museo Regional de Ica
Q16609863;Museo Arqueológico de Ibiza y Formentera;Museo Arqueológico de Ibiza y Formentera
Q16609865;Museo civico di Belluno;Belluno Civic Museum
Q16609889;Museo de Arte Contemporáneo de Elche;Museu d'Art Contemporani d'Elx
Q16609892;Museo de Arte Contemporáneo de Mar del Plata;Museum of Contemporary Art of Mar del Plata
Q16609898;Museo de Arte Mural de Rosario;Museum of Rosario Mural Art
Q16616264;Parque arqueológico de El Cabo;El Cabo Archaeological Park
Q16616308;Museo Parque de las Esculturas de Providencia;Museo Parque de las Esculturas de Providencia
Q16638480;Iglesia de San Francisco Javier;Church of San Francisco Javier, Tepotzotlán
Q16665606;Museo Nacional de Cirta;Cirta National Museum
Q16665608;Museo de Dar Essid;Dar Essid Museum
Q16669013;Parque España-Villa Española de Shima;Parque España-Shima Spain Village
Q16673667;Ruta Buissonnière;Route Buissonnière
Q16678464;Museo de Arte de Ruanda;Rwanda Art Museum
Q16682855;Vleermuis;Vleermuis
Q16684909;Parque del primer presidente (Kazajistán);First President's Park
Q16700961;Delfinario de Karadag;Kara-Dag dolphinarium
Q16733944;NECOM House;NITEL Building
Q16735639;Museo Arqueológico de Ámfisa;Archaeological Museum of Amfissa
Q160409;Central Park;Central Park
Q160112;Museo del Prado;Museo del Prado
Q160236;Museo Metropolitano de Arte;Metropolitan Museum of Art
Q160659;London Eye;London Eye
Q162077;Gliptoteca de Múnich;Glyptothek
Q161825;Daun;Daun
Q162111;Alte Nationalgalerie;Alte Nationalgalerie
Q162610;Galería Nacional de Berlín;National Gallery Berlin
Q163246;Morskie Oko;Morskie Oko
Q163804;Museo Städel;Städel Museum
Q164690;Heiligendamm;Heiligendamm
Q165131;Bad Muskau;Bad Muskau
Q167863;Museo del muelle Branly;Musée du quai Branly
Q168272;Zbrašovské aragonitové jeskyně;Zbrasov aragonite caves
Q1576874;Hot Springs Mountain Tower;Hot Springs Mountain Tower
Q1591015;Hausberge;Hausberge
Q1592523;Museo Sorolla;Sorolla Museum
Q1583169;Parque Juan Carlos I;Juan Carlos I Park
Q1583896;Parque Marinha do Brasil;Marinha do Brasil Park
Q1585312;Casa Harewood;Harewood House
Q1585579;Harmanecka jaskyna;Harmanecká Cave
Q1586957;Lady Lever Art Gallery;Lady Lever Art Gallery
Q1589230;Castillo de Borgholm;Borgholm Castle
Q1579923;Palacio Real de Monza;Palace of Monza
Q1581475;Museo Nacional de Escultura;National Sculpture Museum
Q1581634;Museo de Arte Moderno de São Paulo;São Paulo Museum of Modern Art
Q1582905;Hull House;Hull House
Q165631;Gemäldegalerie de Berlín;Gemäldegalerie
Q167182;Museo Georges-Labit;Georges Labit Museum
Q1595797;Heimkehle;Heimkehle
Q1600831;Instituto Valenciano de Arte Moderno;Institut Valencià d'Art Modern
Q1601986;Estatua de la Madre Patria;The Motherland Calls
Q1602700;Cámara Radcliffe;Radcliffe Camera
Q1604724;Hemeraner Kunstmeile;Hemeraner Kunstmeile
Q1607060;Whitehall (mansión);Flagler Museum
Q1607765;Lille Metrópoli Museo de arte moderno, de arte contemporáneo y de arte marginal;LaM (Lille Métropole musée d'art moderne, d'art contemporain et d'art brut)
Q1609030;Vertigo;Vertigo (roller coaster)
Q1614045;Altes Zeughaus;Old Armoury
Q1614375;Museo de Historia de Hannover;Hanover Historical Museum
Q1618645;Hill-Stead Museum;Hill-Stead Museum
Q1619119;Himmelhof;Himmelhof
Q1620553;Museo Hirshhorn y Jardín de Esculturas;Hirshhorn Museum and Sculpture Garden
Q1621165;Kolumba;Kolumba
Q1621200;Tsárskoye Seló;Tsarskoye Selo
Q1622779;Stampida;Stampida
Q1623194;Möbelmuseum Wien;Imperial Furniture Museum
Q1624722;Holkham Hall;Holkham Hall
Q1625335;Holy Land Experience;Holy Land Experience
Q1625607;iglesia de madera en Cizer;Wooden church in Cizer, Cluj
Q1626923;Meseta de Mambilla;Mambilla Plateau
Q1627379;Museo de Arte de Chianciano;Chianciano Museum of Art
Q1627485;Hoosier Hurricane;Hoosier Hurricane
Q1629626;Woburn Abbey;Woburn Abbey
Q1631008;Museo Nacional de Irán;National Museum of Iran
Q1632115;Museo Medieval de Estocolmo;Museum of Medieval Stockholm
Q1633361;Kiasma;Kiasma
Q1636207;Porta San Paolo;Porta San Paolo
Q1636774;Westonbirt Arboretum;Westonbirt Arboretum
Q1637128;Catedral de San Nicolás de los Marinos;St. Nicholas Naval Cathedral, St. Petersburg
Q1638741;Castillo de Portland;Portland Castle
Q1639308;Ruta de la Amistad;Friendship Route
Q1641070;Jaraba;Jaraba
Q1635596;Linnanmäki;Linnanmäki
Q1635679;Montacute House;Montacute House
Q1635704;Palacio Ducal de Mantua;Palazzo Ducale Mantua
Q1636176;Real Armería de Suecia;Royal Armoury
Q1643807;caverna del Dicte;Dikteon Andron
Q1646402;Great Lakes Seaway Trail;Great Lakes Seaway Trail
Q1650133;Nasenweg;Nasenweg
Q1652884;Teaterladan;Hedemora Gamla Theater
Q1656236;Orscholz;Orscholz
Q1658710;Isla de las Esculturas;Sculpture Island Park
Q1663525;Ruta de la Casa de Orange;Orange Route
Q1641836;Museo de Arte del Condado de Los Ángeles;Los Angeles County Museum of Art
Q1642884;Muszyna;Muszyna
Q1664416;Petit Palais de Aviñón;Musée du Petit Palais
Q1665109;Institut national de l'audiovisuel;Institut national de l'audiovisuel
Q1667022;Museo Cernuschi;Musée Cernuschi
Q1667170;Monrepos (arqueología);Monrepos Archäologisches Forschungszentrum
Q1668856;Museo de Arte Kunsthal;Kunsthal
Q1671916;Stephaniewarte;Kronprinzessin Stefanie-Warte
Q15850240;Teatro Ángela Peralta;Ángela Peralta Theatre
Q15884671;Santuario de Yria;sanctuary of Yria
Q15919341;Limón Exprés;Lemon Express
Q15958739;Mezquita Tzistarakis;Tzistarakis Mosque
Q15961492;El museo de la inocencia;The Museum of Innocence
Q16011385;Institut Jean Vigo;Institut Jean Vigo
Q16038744;Fondation Jérôme Seydoux-Pathé;Fondation Jérôme Seydoux-Pathé
Q16258099;Chimelong Ocean Kingdom;Chimelong Ocean Kingdom
Q16295036;Tobotronc;Tobotronc
Q16303680;Fundación Bemberg;Fondation Bemberg
Q1677171;Jack Rabbit;Jack Rabbit
Q1678321;Museo de Arte moderno;Baku Museum of Modern Art
Q15804615;Daros Latinamerica Collection;Daros-Latinamerica
Q15807030;Museo de Arqueología de Cataluña (Barcelona);Archaeology Museum of Catalonia (Barcelona)
Q16896241;Original Starbucks;Original Starbucks
Q16963503;Heritage Village;Heritage Village Dubai
Q16977242;Cueva Mahendra;Mahendra Cave
Q16979539;Fifield Fire Lookout Tower;Fifield Fire Lookout Tower
Q168400;Torre de televisión de Cantón;Canton Tower
Q169542;Kunsthalle de Hamburgo;Hamburger Kunsthalle
Q170152;Neue Pinakothek;Neue Pinakothek
Q170495;palacio de Topkapı;Topkapı Palace
Q16982729;New York Wheel;New York Wheel
Q16992989;Falcon's Fury;Falcon's Fury
Q16993269;Ruth Sokolof Theater;Film Streams
Q16995327;Hibel Museum of Art;Hibel Museum of Art
Q17041675;Torre Azul;Oerlikonturm
Q17043107;Galería Nacional de Arte;Galería Nacional de Arte
Q17043411;Museo Arqueológico Comarcal de Bañolas;Museo Arqueológico Comarcal de Bañolas
Q17047405;Okpo Land;Okpo Land
Q17049879;The Dowse Art Museum;Dowse Art Museum
Q17081316;Casa Nakpil–Bautista;Nakpil–Bautista House
Q17094038;Casa de Tippu Tip;Tippu Tip's House
Q17184058;Sourdough Mountain Lookout;Sourdough Mountain Lookout
Q17198628;Parque acuático Munsu;Munsu Water Park
Q171517;Palacio Real de Madrid;Royal Palace of Madrid
Q172125;Cueva de Lascaux;Lascaux
Q17213998;Gundam Crisis;Gundam Crisis
Q17279793;Museo Diocesano Regina Coeli (Cantabria);Museo Diocesano Regina Coeli (Cantabria)
Q17364230;Museo Vicente Huidobro;Casa Museo de Vicente Huidobro
Q17364443;"Museo ""Casa de Juan Zorrilla de San Martín""";Museo Zorrilla
Q17385183;Castillo del Desnarigado;Fort of El Desnarigado
Q17528596;Wollaton Hall;Wollaton Hall
Q17529596;Poor Priests Hospital;Poor Priests Hospital
Q17535638;Blickling Hall;Blickling Hall
Q172822;Presa Hoover;Hoover Dam
Q17560921;Museo Karonga;Cultural & Museum Centre Karonga
Q172988;basílica de San Marcos;St Mark's Basilica
Q17573714;Museo Arqueológico de Tegea;Archaeological museum of Tegea
Q17574783;Museo Arqueológico de Trípoli (Grecia);Archaeological museum of Tripoli
Q17591775;Palacio de Herberstein;Schloss Herberstein
Q17599750;Cueva del Guácharo;Cueva del Guacharo
Q17600543;Inferno;Inferno
Q173527;Cnosos;Knossos
Q173882;Catedral de San Pablo de Londres;St Paul's Cathedral
Q17612354;Casa-Museo Pérez Galdós;Casa-Museo Pérez Galdós
Q17617980;Centre d'Art Lo Pati;Lo Pati
Q17622552;Mirador del Tombo;Mirador del Tombo
Q17623505;Caliwood;Caliwood museum
Q17624485;Casa de Hortelano;Casa de Hortelano
Q17624538;Parque temático Mudéjar;Mudéjar theme park
Q17631489;Ghisla Art Collection;Ghisla Art Collection
Q17636841;Museo Diocesano de la Catedral de Bobbio;Diocesan Museum of the Cathedral of Bobbio
Q17636846;Museo Il Correggio;Civic Museum il Correggio
Q17636851;Museo Leone;Museo Leone
Q17636865;Plopsaqua De Panne;Plopsaqua De Panne
Q17986250;Cannibal;Cannibal
Q18004800;Mirador de ses Barques;Mirador de les Barques
Q18005086;Museo de las Tierras del Ebro;Museu de les Terres de l'Ebre
Q18005099;Museo Arqueológico y Etnográfico Soler Blasco;Museu Soler Blasco
Q18005228;Oratorio de Santa Catalina de Alejandría;Oratori de Santa Caterina del Port de Sóller
Q18008863;Villa Joana;Vil·la Joana
Q174274;Cinémathèque française;Cinémathèque Française
Q174476;Bad Laer;Bad Laer
Q175582;pirámides de Egipto;Egyptian pyramids
Q176251;Museo Nacional Thyssen-Bornemisza;Thyssen-Bornemisza Museum
Q176293;Schirn Kunsthalle Frankfurt;Schirn Kunsthalle Frankfurt
Q176380;Mezquita de Ortaköy;Ortaköy Mosque
Q176860;Palacio de Ulriksdal;Ulriksdal Palace
Q178114;Monumento a Washington;Washington Monument
Q178643;mezquita de Süleymaniye;Süleymaniye Mosque
Q179191;Salón de la Fama del Rock;Rock and Roll Hall of Fame
Q179199;Museo Guggenheim Bilbao;Guggenheim Museum
Q179506;Parque Arqueológico Nacional de Tierradentro;Tierradentro
Q179523;Plaza Mayor de Poznań;Old Market Square
Q180212;Foro Romano;Roman Forum
Q180376;Hollywood Sign;Hollywood Sign
Q180402;Parque nacional de Yosemite;Yosemite National Park
Q180401;Getty Villa;Getty Villa
Q1684143;Jaureguiberry;Jaureguiberry
Q1684173;Schellenberger Eishöhle;Schellenberger Eishöhle
Q1684512;Museo de Historia Natural;Museum of Natural History, Lima
Q1687774;abadía de Jerpoint;Jerpoint Abbey
Q1688538;Museo Réattu;Musée Réattu
Q1688754;Tatsu;Tatsu
Q1688770;Sótano de las Golondrinas;Cave of Swallows
Q1689546;Jubiläumswarte;Jubiläumswarte
Q1696136;Mirador del Estrecho;Mirador del Estrecho
Q1696230;San Juan de Ulúa;Castle of San Juan de Ulúa
Q1699233;Museum Mayer van den Bergh te Antwerpen;Museum Mayer van den Bergh
Q1701162;John Muir National Historic Site;John Muir National Historic Site
Q1705530;Museo de la civilización;Musée de la civilisation
Q1713564;Piratas del Caribe (atracción);Pirates of the Caribbean
Q1721899;Torre Kaknäs;Kaknästornet
Q1725262;Ribe VikingeCenter;Ribe VikingeCenter
Q1729026;Karatepe;Karatepe
Q1735001;Museo Archeologico Nazionale di Altino;Museo Archeologico Nazionale di Altino
Q1738764;castillo de Kenilworth;Kenilworth Castle
Q1739999;Kettle's Yard;Kettle's Yard
Q1741629;Museo de Arte Kimbell;Kimbell Art Museum
Q1741683;Marschkunst – Kunstmarsch;Marschkunst – Kunstmarsch
Q1743116;Museo de Arte de Toledo;Toledo Museum of Art
Q1744232;Amdavad ni Gufa;Amdavad ni Gufa
Q1744258;Museo Dolores Olmedo;Museo Dolores Olmedo
Q1748404;Museo de Bellas Artes de Valencia;Museu de Belles Arts de València
Q1749312;Magnum XL-200;Magnum XL-200
Q1752074;Neue Welt;New World
Q1752085;Museo Norton Simon;Norton Simon Museum
Q1753248;Panorama de Racławice;Racławice Panorama
Q1753590;Old Royal Naval College;Old Royal Naval College
Q1753598;Fuerte de San Leo;Fortress of San Leo
Q1753950;Plaza Kléber;place Kléber
Q1755973;Museo de Arqueología del Tirol del Sur;South Tyrol Museum of Archaeology
Q1756286;Aldea-iglesia de Gammelstad;Gammelstad Church Town
Q1757808;Castillo de Vadstena;Vadstena Castle
Q1758359;Pech-Merle;Pech Merle cave
Q1758416;Museo de Montparnasse;Musée du Montparnasse
Q1759446;Villa del Balbianello;Villa Balbianello
Q1760539;Museo de Arte de San Luis;Saint Louis Art Museum
Q1770409;lugar de nacimiento de William Shakespeare;Shakespeare's Birthplace
Q1772519;Kunstnernes Hus;Kunstnernes Hus
Q1775540;abadia de Loc-Dieu;Loc-Dieu Abbey
Q1776103;The Twilight Zone Tower of Terror;The Twilight Zone Tower of Terror
Q1777677;Parque Safari de Knuthenborg;Knuthenborg Safaripark
Q1779071;Castillo de Nyköping;Nyköping Castle
Q1779837;Museo Nacional de Bellas Artes de Cuba;National Museum of Fine Arts of Cuba
Q1782606;Musée national Eugène-Delacroix;Musée national Eugène-Delacroix
Q1783956;Museo de artes de Nantes;Nantes Museum of Arts
Q1786577;Museo Nacional de Artes Visuales;National Museum of Visual Arts
Q1786933;Mansion House;Mansion House
Q1787100;Museo Kreeger;Kreeger Museum
Q1789271;Parque zoológico de Kristiansand;Kristiansand Zoo and Amusement Park
Q1789892;Kronentor;Kronentor (Zwinger, Dresden)
Q1789926;Castillo de Flers;Château de Flers
Q1792425;Kunsthalle Zürich;Kunsthalle Zürich
Q1792552;Museo de Arte de St. Gallen;St. Gallen museum of art
Q1792561;Kunstmuseum Liechtenstein;Kunstmuseum Liechtenstein
Q1795699;Kok Tobe;Kok Tobe
Q1795927;Museo de Arqueología Mediterránea;Musée d’Archéologie Méditerranéenne
Q1799857;Museo y Galería de Arte de Birmingham;Birmingham Museum and Art Gallery
Q1801099;Lago Vermillion;Lake Vermilion
Q1801421;Museo Stenersen;Stenersen Museum
Q1802939;Nordjyllands kunstmuseum;KUNSTEN Museum of Modern Art Aalborg
Q1806478;Ciudad Mitad del Mundo;Ciudad Mitad del Mundo
Q1807595;Moomin World (Naantali);Moominworld
Q1807870;Saepinum;Saepinum
Q16895556;Museo de Prehistoria de Thera;Museum of Prehistoric Thera
Q16862765;Nordnorsk Kunstmuseum;Nordnorsk Kunstmuseum
Q16863312;Albergue de Italia;Auberge d'Italie
Q16867463;Casa-Museo de Machado;Casa-Museo de Machado
Q16889941;Museo de Arte Joseon;Korean Art Gallery
Q16892279;Hershberger Mountain Lookout;Hershberger Mountain Lookout
Q180788;National Gallery de Londres;National Gallery
Q180878;Mirabilandia;Mirabilandia
Q18222399;excavación arqueológica en Pompeya;archaeological excavations of Pompeii
Q18224377;2 Museos;2 Museums
Q18325616;Museo de Arte de Tucson;Tucson Museum of Art
Q18325625;Westmont Ridley-Tree Museum of Art;Westmont Ridley-Tree Museum of Art
Q18325671;Mills College Art Museum;Mills College Art Museum
Q18327587;Museo Provincial de Bellas Artes;Coruña Fine Arts Museum
Q18346788;Museo del Teatro;Theatre Museum
Q18347243;Alex. Reid & Lefevre;Lefevre Gallery
Q18378393;Museo Casa de Rogelio Yrurtia;House of Rogelio Yrurtia Museum
Q18379273;Whidbey Scenic Isle Way;Whidbey Scenic Isle Way
Q18386296;Palouse Scenic Byway;Palouse Scenic Byway
Q18397541;Museo archeologico nazionale di Manfredonia;Museo archeologico nazionale di Manfredonia
Q180904;Museo Tinguely;Museum Tinguely
Q181185;Disneyland;Disneyland
Q181324;Torre Ostankino;Ostankino Tower
Q181745;Tecklenburg;Tecklenburg
Q18410359;Museo Arqueológico de Malatya;Malatya Museum
Q18410357;Museo Arqueológico de Kahramanmaraş;Archaeological museum Kahramanmaraş
Q18416869;Casa museo Lodovico Pogliaghi;Casa Museo Lodovico Pogliaghi
Q18416985;Museo Municipal de Bellas Artes de Valparaíso;Museo de Bellas Artes de Valparaíso
Q18416994;Museo Provincial De Bellas Artes Emilio Pettoruti;Museo de Bellas Artes
Q18417002;Museo de Arte Moderno de Barranquilla;Museo de Arte Moderno de Barranquilla
Q18417000;Museo de Arte Contemporáneo Mario Abreu;Museo de Arte Contemporáneo de Maracay Mario Abreu
Q18441620;Salvarola;Salvarola
Q18463359;Termas de Monfortinho;Termas de Monfortinho
Q18480972;Parque Ararigboia;Parque Ararigboia
Q18484034;Centro Portugués de Fotografía;Centro Português de Fotografia
Q18488861;Balisio;Colle Balisio
Q182857;Petershagen;Petershagen
Q18533909;Divje Babe;Divje babe
Q18560581;Museo Arqueológico de Paleópoli de Andros;Archaeological Museum of Paleopolis
Q18589096;ZDT's Amusement Park;ZDT's Amusement Park
Q18624380;Museo La Tertulia;La Tertulia Museum
Q18638370;Torre de observación Parque Olímpico;Beijing Olympic Tower
Q182955;Museos Vaticanos;Vatican Museums
Q18670430;Museo Judío de Génova;Museo Ebraico di Genova
Q18670440;Museo Civico di Bassano;Bassano Civic Museum
Q18674434;Museo Carlos de Amberes;Museo Carlos de Amberes
Q18708922;Espacio Cultural Ignacio Zuloaga;Espace culturel Ignacio Zuloaga
Q18709204;Museo de Arte do Parlamento de São Paulo;Museum of Art of the Parliament of São Paulo
Q18713219;Museos Cívicos de Pavía;Pavia City Museums
Q18715459;Museo Venanzo Crocetti;Museum Venanzo Crocetti
Q18720734;Museo Diocesano de Salamanca;Diocesan Museum of Salamanca
Q18746116;Parque Cultural de Valparaíso;Parque Cultural de Valparaíso
Q18755349;Museo Fundación Duque de Lerma;Museo Fundación Lerma
Q18769666;Keukenhof;Keukenhof
Q183307;Bad Lippspringe;Bad Lippspringe
Q19366112;Museo de Cerámica de Manises;Museo de Cerámica de Manises
Q19426724;Museo diocesano de arte sacra;Diocesan Museum of Holy Art
Q18810050;Museo Municipal de Bellas Artes;Municipal Museum of Fine Arts
Q18810142;Museo Municipal de Ravenna;Ravenna Art Museum
Q18810179;Pinacoteca Francisco Fernández del Riego;Pinacoteca Francisco Fernández del Riego
Q18817154;Casa Museo la Barbera dels Aragonés;Casa Museo la Barbera dels Aragonés
Q18844157;Museo Diocesano de Amalfi;Diocesan Museum of Amalfi
Q18919067;Mostyn Art Gallery;MOSTYN
Q19251655;Fuente a la actividad marinera;Water Boat fountain
Q19278353;Divertical;DiVertical
Q183334;Galería Tretiakov;Tretyakov Gallery
Q183345;Bad Wünnenberg;Bad Wünnenberg
Q183536;Torre de Tokio;Tokyo Tower
Q184272;Cueva de Sedecías;Zedekiah's Cave
Q185382;Fontana di Trevi;Trevi Fountain
Q186115;Montmartre;Montmartre
Q186168;Bad Rothenfelde;Bad Rothenfelde
Q186309;Museo Madame Tussauds;Madame Tussauds
Q189764;puente del Gard;Pont du Gard
Q189883;Palacio Ducal de Venecia;Doge's Palace
Q190063;Isla de la Cité;île de la Cité
Q190128;bahía de Ha-Long;Ha Long Bay
Q190804;Rijksmuseum;Rijksmuseum
Q191161;30 St Mary Axe;30 St Mary Axe
Q191228;Centro de Arte y Medios Tecnológicos de Karlsruhe;ZKM Center for Art and Media Karlsruhe
Q192017;Valle de los Monumentos;Monument Valley
Q192687;Downing Street;Downing Street
Q192721;Túneles de Cuchi;Củ Chi tunnels
Q192988;Real Observatorio de Greenwich;Royal Observatory
Q193241;Nesebar;Nesebar
Q193369;Castillo de Praga;Prague Castle
Q193375;Tate Modern;Tate Modern
Q194533;Muzeum Narodowe w Poznaniu;National Museum in Poznań
Q1808336;Museo de Arte Latinoamericano de Buenos Aires;Museum of Latin American Art of Buenos Aires
Q1810087;Casa Soho;Soho House
Q1810918;Castillo de Malmö;Malmö Castle
Q1811321;La Feria de Chapultepec;La Feria Chapultepec Mágico
Q1811506;Sinagoga del Tránsito;Synagogue of El Transito
Q1814654;Whitechapel Gallery;Whitechapel Gallery
Q1815891;Museo de Nankín;Nanjing Museum
Q1816301;Seattle Art Museum;Seattle Art Museum
Q1817089;Beffroi de Arras;Belfry of Arras
Q1817132;Palacio Pallavicini-Rospigliosi;Palazzo Pallavicini-Rospigliosi
Q1817455;Galería de las Batallas;Galerie des Batailles
Q1822621;Ocean of Darkness;Ocean of Darkness
Q1823915;basílica de Nuestra Señora;Basilica of Our Lady
Q1824069;Museo Liechtenstein;Liechtenstein Museum
Q1826180;Lindenfels;Lindenfels
Q1832013;Bellewaerde;Bellewaerde
Q1835360;Museo nacional de historia de Asjabad;The State Museum of the State Cultural Center of Turkmenistan
Q1835562;Museo de arte de Sharjah;Sharjah Art Museum
Q1841655;Museo de Antropología de Xalapa;Museo de Antropología de Xalapa
Q1843206;Siam Park;Siam Park
Q1846516;Royal Gorge Bridge;Royal Gorge Bridge
Q1846603;Museo de Arte del Néguev;The Negev Museum of Art
Q1848918;Museo Nacional de Bellas Artes;National Museum of Fine Arts
Q1849491;Paseo de los Ingleses;Promenade des Anglais
Q1850707;campanario de Mons;Belfry of Mons
Q1851283;Museo de Unterlinden;Unterlinden Museum
Q1851516;Centro de Arte Walker;Walker Art Center
Q1853512;Zweefapollo;Zweefapollo
Q1856083;Pier 39;Pier 39
